category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Cafes,Subko,1,Subko was awful - coffee tasted overpriced and place dirty.,2008-02-13,DEV-603018,True,10
Cafes,Cafe Meraki,4,Enjoyed Cafe Meraki - aromatic drinks and cozy vibe.,2002-12-02,DEV-842227,False,9
Cafes,Big Yellow Door,4,Enjoyed Big Yellow Door - artisan drinks and cozy vibe.,2008-11-23,DEV-565078,True,10
Cafes,Cafe Delhi Heights,5,Love Cafe Delhi Heights - truly cozy and relaxing.,2023-08-04,DEV-629713,True,9
Cafes,Cafe Lota,4,Lovely Cafe Lota! aromatic atmosphere and great coffee.,2021-03-21,DEV-772025,True,8
Cafes,The Pantry,5,Love The Pantry - truly welcoming and relaxing.,2014-04-27,DEV-410128,True,8
Cafes,Loco Latte,3,"Standard cafe Loco Latte, nothing dirty special.",2007-12-19,DEV-332388,True,7
Cafes,Diggin Cafe,3,"Standard cafe Diggin Cafe, nothing dirty special.",2024-05-01,DEV-389673,True,7
Cafes,Cafe Peter,4,Lovely Cafe Peter! artisan atmosphere and great coffee.,2010-11-16,DEV-374193,False,8
Cafes,Ama Cafe Majnu Ka Tilla,4,Enjoyed Ama Cafe Majnu Ka Tilla - aromatic drinks and cozy vibe.,2004-05-06,DEV-127542,True,12
Cafes,Chaayos,5,Perfect cafe! Chaayos offers cozy coffee and pastries.,2019-06-19,DEV-856059,True,8
Cafes,Blue Tokai,3,"Standard cafe Blue Tokai, nothing crowded special.",2022-10-02,DEV-642466,True,7
Cafes,Amma's Cafe,3,Amma's Cafe is fine - crowded but comfortable spot.,2006-11-10,DEV-562661,True,9
Cafes,Cafe Dori,3,Cafe Dori is fine - crowded but comfortable spot.,2024-04-11,DEV-611693,True,9
Cafes,Cafe Out of the Box,4,Lovely Cafe Out of the Box! refreshing atmosphere and great coffee.,2025-01-10,DEV-689073,True,11
Cafes,Cafe C,4,Enjoyed Cafe C - cozy drinks and cozy vibe.,2018-03-20,DEV-148074,True,9
Cafes,Triveni Terrace Cafe,4,Enjoyed Triveni Terrace Cafe - welcoming drinks and cozy vibe.,2024-04-26,DEV-824753,True,10
Cafes,Cafe Wink,4,Enjoyed Cafe Wink - welcoming drinks and cozy vibe.,2004-07-21,DEV-952698,True,9
Cafes,The Humble Toast,2,Average experience at The Humble Toast - somewhat crowded.,2009-07-15,DEV-692552,True,9
Cafes,Big Yellow Door,5,Perfect cafe! Big Yellow Door offers artisan coffee and pastries.,2012-08-31,DEV-340858,True,10
Cafes,Third Wave Coffee,4,Enjoyed Third Wave Coffee - refreshing drinks and cozy vibe.,2006-10-09,DEV-655563,False,10
Cafes,The Humble Toast,5,Love The Humble Toast - truly welcoming and relaxing.,2013-10-23,DEV-653257,True,9
Cafes,Cafe Lota,4,Enjoyed Cafe Lota - artisan drinks and cozy vibe.,2006-08-06,DEV-985925,True,9
Cafes,Coast Cafe,5,Perfect cafe! Coast Cafe offers artisan coffee and pastries.,2024-01-31,DEV-689504,True,9
Cafes,The Brew Estate,1,The Brew Estate was awful - coffee tasted stale and place dirty.,2000-01-30,DEV-216479,True,12
Cafes,Steve and Dodo,5,Perfect cafe! Steve and Dodo offers refreshing coffee and pastries.,2011-06-25,DEV-932797,True,10
Cafes,Cafe Lota,4,Enjoyed Cafe Lota - welcoming drinks and cozy vibe.,2018-09-12,DEV-721683,True,9
Cafes,Glenz Cafe Bakers,4,Enjoyed Glenz Cafe Bakers - artisan drinks and cozy vibe.,2004-12-20,DEV-307845,True,10
Cafes,Subko,5,Perfect cafe! Subko offers cozy coffee and pastries.,2015-03-27,DEV-684883,True,8
Cafes,Cafe 9,2,Cafe 9 okay but drinks were crowded.,2022-08-11,DEV-409059,True,7
Cafes,Third Wave Coffee,5,Love Third Wave Coffee - truly cozy and relaxing.,2014-02-18,DEV-476597,True,9
Cafes,Gloria Jean's,5,Love Gloria Jean's - truly welcoming and relaxing.,2008-06-07,DEV-906362,True,8
Cafes,Cafe Meraki,4,Lovely Cafe Meraki! artisan atmosphere and great coffee.,2025-01-13,DEV-310828,True,8
Cafes,Smoor,4,Lovely Smoor! refreshing atmosphere and great coffee.,2017-11-28,DEV-257332,True,7
Cafes,Farmers Basket Pluck,3,"Standard cafe Farmers Basket Pluck, nothing stale special.",2022-05-04,DEV-984704,True,8
Cafes,Third Wave Coffee,4,Enjoyed Third Wave Coffee - cozy drinks and cozy vibe.,2018-09-03,DEV-190978,True,10
Cafes,Lashkaraa Cafe,3,Lashkaraa Cafe is fine - stale but comfortable spot.,2004-02-17,DEV-561699,True,9
Cafes,Cafe Noir,5,Perfect cafe! Cafe Noir offers refreshing coffee and pastries.,2008-10-30,DEV-915204,True,9
Cafes,Big Yellow Door,4,Lovely Big Yellow Door! welcoming atmosphere and great coffee.,2006-11-06,DEV-537243,True,9
Cafes,The Pantry,4,Lovely The Pantry! cozy atmosphere and great coffee.,2005-06-10,DEV-846386,True,8
Cafes,Cafe Out of the Box,4,Enjoyed Cafe Out of the Box - aromatic drinks and cozy vibe.,2001-07-07,DEV-986645,True,12
Cafes,Coast Cafe,4,Lovely Coast Cafe! artisan atmosphere and great coffee.,2024-12-12,DEV-306999,True,8
Cafes,Cafe Coffee Day,5,Perfect cafe! Cafe Coffee Day offers aromatic coffee and pastries.,2004-02-01,DEV-476995,True,10
Cafes,Ama Cafe Majnu Ka Tilla,3,Ama Cafe Majnu Ka Tilla is fine - crowded but comfortable spot.,2002-09-14,DEV-927661,False,12
Cafes,Glenz Cafe Bakers,2,Glenz Cafe Bakers okay but drinks were stale.,2015-11-28,DEV-439167,True,8
Cafes,Dr Zombie,4,Enjoyed Dr Zombie - aromatic drinks and cozy vibe.,2026-12-17,DEV-986198,False,9
Cafes,Blue Tokai,4,Lovely Blue Tokai! welcoming atmosphere and great coffee.,2012-08-01,DEV-928259,True,8
Cafes,Cafe Turtle,4,Lovely Cafe Turtle! aromatic atmosphere and great coffee.,2009-05-11,DEV-324501,True,8
Cafes,Loco Latte,5,Love Loco Latte - truly cozy and relaxing.,2002-09-11,DEV-840902,True,8
Cafes,Mocha,5,Perfect cafe! Mocha offers welcoming coffee and pastries.,2000-07-08,DEV-223718,True,8
Cafes,Spezia Bistro,4,Lovely Spezia Bistro! refreshing atmosphere and great coffee.,2026-01-14,DEV-676802,True,8
Cafes,The Pantry,4,Lovely The Pantry! cozy atmosphere and great coffee.,2021-01-02,DEV-267726,False,8
Cafes,Cafe Peter,4,Lovely Cafe Peter! refreshing atmosphere and great coffee.,2023-04-15,DEV-976991,False,8
Cafes,Cafe Noir,4,Enjoyed Cafe Noir - artisan drinks and cozy vibe.,2018-11-13,DEV-114085,True,9
Cafes,Hard Rock Cafe,2,Hard Rock Cafe okay but drinks were dirty.,2009-10-28,DEV-908262,True,8
Cafes,Spezia Bistro,3,Spezia Bistro is fine - stale but comfortable spot.,2016-03-11,DEV-490408,False,9
Cafes,Ama Cafe Majnu Ka Tilla,3,"Standard cafe Ama Cafe Majnu Ka Tilla, nothing overpriced special.",2005-01-05,DEV-296663,True,10
Cafes,Cafe Noir,4,Lovely Cafe Noir! welcoming atmosphere and great coffee.,2025-08-30,DEV-966188,True,8
Cafes,Diggin Cafe,5,Perfect cafe! Diggin Cafe offers cozy coffee and pastries.,2012-03-10,DEV-197775,True,9
Cafes,Cafe Wink,4,Lovely Cafe Wink! welcoming atmosphere and great coffee.,2008-10-21,DEV-720616,True,8
Cafes,Cafe Coffee Day,3,"Standard cafe Cafe Coffee Day, nothing crowded special.",2016-11-09,DEV-169237,True,8
Cafes,Cafe Out of the Box,1,Worst cafe visit. Cafe Out of the Box serves stale drinks.,2002-08-02,DEV-275312,True,11
Cafes,Diggin Cafe,5,Perfect cafe! Diggin Cafe offers aromatic coffee and pastries.,2015-09-03,DEV-267170,True,9
Cafes,The Brew Estate,4,Enjoyed The Brew Estate - cozy drinks and cozy vibe.,2021-05-09,DEV-890186,True,10
Cafes,Farmers Basket Pluck,5,Love Farmers Basket Pluck - truly welcoming and relaxing.,2000-04-26,DEV-454760,False,9
Cafes,Cafe 9,4,Lovely Cafe 9! cozy atmosphere and great coffee.,2017-05-20,DEV-994027,False,8
Cafes,Third Wave Coffee,5,Love Third Wave Coffee - truly welcoming and relaxing.,2016-02-28,DEV-133167,False,9
Cafes,Cafe Turtle,3,"Standard cafe Cafe Turtle, nothing bitter special.",2020-07-01,DEV-268808,False,7
Cafes,Social Offline,5,Love Social Offline - truly welcoming and relaxing.,2012-04-13,DEV-258392,True,8
Cafes,Cafe Lota,5,Love Cafe Lota - truly welcoming and relaxing.,2011-01-04,DEV-696078,False,8
Cafes,Hard Rock Cafe,5,Perfect cafe! Hard Rock Cafe offers aromatic coffee and pastries.,2007-12-07,DEV-241960,True,10
Cafes,The Pantry,4,Enjoyed The Pantry - refreshing drinks and cozy vibe.,2019-03-28,DEV-599025,False,9
Cafes,Cafe Coffee Day,3,"Standard cafe Cafe Coffee Day, nothing stale special.",2019-02-28,DEV-714330,True,8
Cafes,Cafe Peter,5,Love Cafe Peter - truly refreshing and relaxing.,2017-11-08,DEV-235654,True,8
Cafes,Gloria Jean's,4,Enjoyed Gloria Jean's - cozy drinks and cozy vibe.,2004-03-31,DEV-275746,True,9
Cafes,Steve and Dodo,5,Love Steve and Dodo - truly welcoming and relaxing.,2019-11-08,DEV-205597,True,9
Cafes,Subko,4,Enjoyed Subko - refreshing drinks and cozy vibe.,2026-08-04,DEV-149618,False,8
Cafes,Peggy's Cuppa,5,Perfect cafe! Peggy's Cuppa offers refreshing coffee and pastries.,2017-12-20,DEV-592006,True,9
Cafes,Mocha,4,Lovely Mocha! aromatic atmosphere and great coffee.,2015-09-29,DEV-746386,False,7
Cafes,Cafe Delhi Heights,3,"Standard cafe Cafe Delhi Heights, nothing overpriced special.",2021-10-07,DEV-174957,True,8
Cafes,Cafe Meraki,4,Enjoyed Cafe Meraki - artisan drinks and cozy vibe.,2009-12-01,DEV-149443,True,9
Cafes,Cafe Plaka,4,Enjoyed Cafe Plaka - aromatic drinks and cozy vibe.,2026-10-28,DEV-811936,True,9
Cafes,Coast Cafe,5,Perfect cafe! Coast Cafe offers refreshing coffee and pastries.,2017-05-12,DEV-866073,False,9
Cafes,Diggin Cafe,2,Diggin Cafe okay but drinks were bitter.,2024-06-23,DEV-186395,False,7
Cafes,Cafe Peter,1,Cafe Peter was awful - coffee tasted crowded and place dirty.,2017-03-12,DEV-347710,True,11
Cafes,Cafe C,4,Lovely Cafe C! refreshing atmosphere and great coffee.,2005-10-03,DEV-309463,True,8
Cafes,Farmers Basket Pluck,5,Love Farmers Basket Pluck - truly artisan and relaxing.,2012-04-09,DEV-271393,True,9
Cafes,Cafe 9,5,Perfect cafe! Cafe 9 offers refreshing coffee and pastries.,2019-03-18,DEV-122636,True,9
Cafes,The Humble Toast,5,Love The Humble Toast - truly cozy and relaxing.,2000-03-05,DEV-583341,True,9
Cafes,Smoor,5,Love Smoor - truly artisan and relaxing.,2013-02-01,DEV-273738,True,7
Cafes,Big Yellow Door,4,Lovely Big Yellow Door! aromatic atmosphere and great coffee.,2000-11-10,DEV-976931,True,9
Cafes,Triveni Terrace Cafe,3,Triveni Terrace Cafe is fine - stale but comfortable spot.,2022-05-02,DEV-838746,False,10
Cafes,Cafe Plaka,5,Perfect cafe! Cafe Plaka offers aromatic coffee and pastries.,2001-06-21,DEV-501896,True,9
Cafes,Starbucks,3,Starbucks is fine - stale but comfortable spot.,2014-07-22,DEV-729488,True,8
Cafes,Blue Tokai,4,Enjoyed Blue Tokai - aromatic drinks and cozy vibe.,2012-12-15,DEV-467773,True,9
Cafes,Keventers,5,Love Keventers - truly refreshing and relaxing.,2023-09-27,DEV-793706,True,7
Cafes,The Flying Squirrel,4,Lovely The Flying Squirrel! refreshing atmosphere and great coffee.,2019-05-20,DEV-584453,True,9
Cafes,Cafe C,5,Perfect cafe! Cafe C offers welcoming coffee and pastries.,2017-01-07,DEV-493692,True,9
Cafes,Mocha,4,Lovely Mocha! refreshing atmosphere and great coffee.,2006-01-29,DEV-804139,True,7
Cafes,Keventers,4,Lovely Keventers! aromatic atmosphere and great coffee.,2016-01-28,DEV-114362,True,7
Cafes,Cafe Coffee Day,3,"Standard cafe Cafe Coffee Day, nothing crowded special.",2009-08-01,DEV-529635,True,8
Cafes,Cafe Plaka,5,Love Cafe Plaka - truly refreshing and relaxing.,2022-10-25,DEV-759645,True,8
Cafes,Blue Tokai,5,Love Blue Tokai - truly welcoming and relaxing.,2021-06-26,DEV-201926,True,8
Cafes,Third Wave Coffee,5,Perfect cafe! Third Wave Coffee offers welcoming coffee and pastries.,2017-10-08,DEV-735799,False,10
Cafes,Keventers,5,Love Keventers - truly refreshing and relaxing.,2008-06-09,DEV-939370,True,7
Cafes,Third Wave Coffee,5,Perfect cafe! Third Wave Coffee offers refreshing coffee and pastries.,2001-11-13,DEV-591812,True,10
Cafes,Gloria Jean's,4,Lovely Gloria Jean's! welcoming atmosphere and great coffee.,2004-07-19,DEV-270303,False,8
Cafes,Ama Cafe Majnu Ka Tilla,5,Love Ama Cafe Majnu Ka Tilla - truly artisan and relaxing.,2020-06-12,DEV-347824,True,11
Cafes,Cafe Delhi Heights,1,Worst cafe visit. Cafe Delhi Heights serves dirty drinks.,2018-05-20,DEV-737599,True,9
Cafes,Chaayos,5,Perfect cafe! Chaayos offers aromatic coffee and pastries.,2023-05-16,DEV-775817,True,8
Cafes,Cafe Coffee Day,5,Perfect cafe! Cafe Coffee Day offers refreshing coffee and pastries.,2018-12-11,DEV-267436,True,10
Cafes,Cafe Lota,2,Cafe Lota okay but drinks were overpriced.,2026-09-09,DEV-488787,True,7
Cafes,Hard Rock Cafe,5,Perfect cafe! Hard Rock Cafe offers artisan coffee and pastries.,2012-02-18,DEV-510583,True,10
Cafes,Cafe Lota,5,Love Cafe Lota - truly artisan and relaxing.,2026-01-15,DEV-124233,False,8
Cafes,Cafe Dori,5,Love Cafe Dori - truly artisan and relaxing.,2004-04-27,DEV-837747,True,8
Cafes,Gloria Jean's,4,Enjoyed Gloria Jean's - welcoming drinks and cozy vibe.,2021-03-25,DEV-851779,True,9
Cafes,Chaayos,5,Perfect cafe! Chaayos offers welcoming coffee and pastries.,2024-03-27,DEV-332119,True,8
Cafes,Cafe Noir,4,Lovely Cafe Noir! aromatic atmosphere and great coffee.,2007-10-30,DEV-989306,True,8
Cafes,Mocha,3,Mocha is fine - crowded but comfortable spot.,2002-03-06,DEV-668972,True,8
Cafes,Cafe Meraki,5,Love Cafe Meraki - truly artisan and relaxing.,2015-03-14,DEV-123865,True,8
Cafes,Barista,4,Enjoyed Barista - artisan drinks and cozy vibe.,2026-08-28,DEV-607789,True,8
Cafes,Amma's Cafe,5,Perfect cafe! Amma's Cafe offers artisan coffee and pastries.,2012-06-15,DEV-771311,True,9
Cafes,The Pantry,5,Perfect cafe! The Pantry offers aromatic coffee and pastries.,2010-03-04,DEV-862273,True,9
Cafes,Starbucks,4,Lovely Starbucks! refreshing atmosphere and great coffee.,2015-10-22,DEV-585088,True,7
Cafes,Triveni Terrace Cafe,4,Lovely Triveni Terrace Cafe! aromatic atmosphere and great coffee.,2017-07-21,DEV-565932,True,9
Cafes,Keventers,3,Keventers is fine - dirty but comfortable spot.,2015-11-28,DEV-435393,True,8
Cafes,Mocha,5,Perfect cafe! Mocha offers refreshing coffee and pastries.,2026-02-05,DEV-925103,True,8
Cafes,Cafe Stay,4,Enjoyed Cafe Stay - refreshing drinks and cozy vibe.,2018-10-10,DEV-113901,True,9
Cafes,Cafe Coffee Day,5,Love Cafe Coffee Day - truly artisan and relaxing.,2006-09-25,DEV-669980,False,9
Cafes,Triveni Terrace Cafe,3,"Standard cafe Triveni Terrace Cafe, nothing overpriced special.",2026-12-23,DEV-422974,False,8
Cafes,Cafe Peter,2,Average experience at Cafe Peter - somewhat bitter.,2003-03-17,DEV-389198,True,8
Cafes,Keventers,3,Keventers is fine - overpriced but comfortable spot.,2025-11-17,DEV-203855,True,8
Cafes,Loco Latte,4,Lovely Loco Latte! refreshing atmosphere and great coffee.,2014-02-04,DEV-755218,True,8
Cafes,Cafe Stay,3,Cafe Stay is fine - overpriced but comfortable spot.,2017-10-27,DEV-616628,True,9
Cafes,The Humble Toast,5,Perfect cafe! The Humble Toast offers artisan coffee and pastries.,2004-06-18,DEV-450589,True,10
Cafes,Keventers,4,Lovely Keventers! refreshing atmosphere and great coffee.,2018-09-08,DEV-161934,True,7
Cafes,Subko,4,Lovely Subko! cozy atmosphere and great coffee.,2010-01-14,DEV-928699,True,7
Cafes,Cafe Hyperion,5,Love Cafe Hyperion - truly artisan and relaxing.,2011-08-27,DEV-494592,True,8
Cafes,Steve and Dodo,2,Average experience at Steve and Dodo - somewhat dirty.,2003-08-22,DEV-419392,True,9
Cafes,Cafe Meraki,2,Cafe Meraki okay but drinks were dirty.,2013-05-22,DEV-988776,True,7
Cafes,Smoor,3,Smoor is fine - bitter but comfortable spot.,2011-03-03,DEV-360000,False,8
Cafes,Ama Cafe Majnu Ka Tilla,1,Worst cafe visit. Ama Cafe Majnu Ka Tilla serves bitter drinks.,2025-03-28,DEV-912083,True,11
Cafes,Cafe Wink,4,Lovely Cafe Wink! aromatic atmosphere and great coffee.,2000-07-05,DEV-588758,True,8
Cafes,Cafe Hyperion,4,Lovely Cafe Hyperion! refreshing atmosphere and great coffee.,2003-03-21,DEV-811531,False,8
Cafes,Starbucks,4,Enjoyed Starbucks - aromatic drinks and cozy vibe.,2015-11-22,DEV-685796,False,8
Cafes,Cafe Meraki,3,"Standard cafe Cafe Meraki, nothing crowded special.",2009-04-22,DEV-642963,True,7
Cafes,Dr Zombie,4,Lovely Dr Zombie! artisan atmosphere and great coffee.,2017-09-25,DEV-587101,True,8
Cafes,Cafe Dori,3,"Standard cafe Cafe Dori, nothing stale special.",2024-03-19,DEV-221916,True,7
Cafes,Coast Cafe,4,Lovely Coast Cafe! aromatic atmosphere and great coffee.,2010-09-26,DEV-690136,True,8
Cafes,Ama Cafe Majnu Ka Tilla,3,"Standard cafe Ama Cafe Majnu Ka Tilla, nothing stale special.",2018-03-22,DEV-324457,True,10
Cafes,Cafe C,4,Enjoyed Cafe C - refreshing drinks and cozy vibe.,2026-08-15,DEV-131910,True,9
Cafes,The Flying Squirrel,5,Love The Flying Squirrel - truly cozy and relaxing.,2003-05-12,DEV-567516,True,9
Cafes,Cafe Dori,2,Cafe Dori okay but drinks were bitter.,2025-08-02,DEV-640111,True,7
Cafes,Farmers Basket Pluck,5,Perfect cafe! Farmers Basket Pluck offers refreshing coffee and pastries.,2009-12-27,DEV-556122,True,10
Cafes,Cafe Wink,4,Lovely Cafe Wink! cozy atmosphere and great coffee.,2022-10-14,DEV-629695,True,8
Cafes,Loco Latte,3,Loco Latte is fine - dirty but comfortable spot.,2006-04-27,DEV-112921,True,9
Cafes,Starbucks,2,Starbucks okay but drinks were dirty.,2013-06-04,DEV-420603,True,6
Cafes,The Brew Estate,5,Love The Brew Estate - truly artisan and relaxing.,2024-10-27,DEV-336360,True,9
Cafes,Ama Cafe Majnu Ka Tilla,3,Ama Cafe Majnu Ka Tilla is fine - dirty but comfortable spot.,2017-06-28,DEV-832235,True,12
Cafes,Dr Zombie,5,Perfect cafe! Dr Zombie offers refreshing coffee and pastries.,2013-11-20,DEV-917576,True,9
Cafes,Triveni Terrace Cafe,3,Triveni Terrace Cafe is fine - crowded but comfortable spot.,2009-07-24,DEV-376729,True,10
Cafes,The Flying Squirrel,1,The Flying Squirrel was awful - coffee tasted stale and place dirty.,2018-07-30,DEV-607632,False,12
Cafes,Cafe 9,5,Perfect cafe! Cafe 9 offers artisan coffee and pastries.,2011-04-27,DEV-853456,True,9
Cafes,Starbucks,5,Love Starbucks - truly refreshing and relaxing.,2007-06-08,DEV-445617,False,7
Cafes,Cafe Plaka,4,Enjoyed Cafe Plaka - refreshing drinks and cozy vibe.,2011-03-17,DEV-178936,True,9
Cafes,Cafe 9,5,Perfect cafe! Cafe 9 offers artisan coffee and pastries.,2015-08-08,DEV-623352,True,9
Cafes,Diggin Cafe,5,Perfect cafe! Diggin Cafe offers welcoming coffee and pastries.,2007-10-19,DEV-132586,False,9
Cafes,Cafe C,4,Lovely Cafe C! aromatic atmosphere and great coffee.,2004-06-29,DEV-903759,True,8
Cafes,Blue Tokai,4,Lovely Blue Tokai! artisan atmosphere and great coffee.,2015-07-01,DEV-633266,True,8
Cafes,Cafe Wink,4,Lovely Cafe Wink! artisan atmosphere and great coffee.,2001-06-06,DEV-730256,True,8
Cafes,Cafe Peter,5,Perfect cafe! Cafe Peter offers welcoming coffee and pastries.,2019-09-20,DEV-276990,True,9
Cafes,Cafe Samuel,5,Perfect cafe! Cafe Samuel offers aromatic coffee and pastries.,2016-07-18,DEV-968367,True,9
Cafes,Cafe Hyperion,4,Lovely Cafe Hyperion! artisan atmosphere and great coffee.,2017-04-13,DEV-137170,False,8
Cafes,Dr Zombie,2,Dr Zombie okay but drinks were bitter.,2016-04-15,DEV-460299,True,7
Cafes,Mocha,4,Lovely Mocha! cozy atmosphere and great coffee.,2008-06-19,DEV-654136,True,7
Cafes,Diggin Cafe,2,Diggin Cafe okay but drinks were bitter.,2025-12-04,DEV-986681,False,7
Cafes,Spezia Bistro,5,Love Spezia Bistro - truly artisan and relaxing.,2020-06-27,DEV-661383,True,8
Cafes,Diggin Cafe,4,Lovely Diggin Cafe! aromatic atmosphere and great coffee.,2022-10-04,DEV-565303,True,8
Cafes,Ama Cafe Majnu Ka Tilla,5,Perfect cafe! Ama Cafe Majnu Ka Tilla offers aromatic coffee and pastries.,2009-09-15,DEV-602889,True,12
Cafes,Cafe Lota,5,Love Cafe Lota - truly artisan and relaxing.,2003-12-25,DEV-599000,True,8
Cafes,Cafe Noir,3,"Standard cafe Cafe Noir, nothing overpriced special.",2020-08-05,DEV-467636,True,7
Cafes,Cafe Coffee Day,4,Lovely Cafe Coffee Day! refreshing atmosphere and great coffee.,2007-07-30,DEV-199189,True,9
Cafes,Social Offline,4,Enjoyed Social Offline - aromatic drinks and cozy vibe.,2010-12-03,DEV-804250,True,9
Cafes,Cafe Delhi Heights,5,Perfect cafe! Cafe Delhi Heights offers welcoming coffee and pastries.,2017-05-26,DEV-765647,True,10
Cafes,Ama Cafe Majnu Ka Tilla,5,Perfect cafe! Ama Cafe Majnu Ka Tilla offers welcoming coffee and pastries.,2005-03-03,DEV-161887,True,12
Cafes,Cafe Noir,4,Enjoyed Cafe Noir - refreshing drinks and cozy vibe.,2011-03-26,DEV-798605,True,9
Cafes,The Flying Squirrel,3,"Standard cafe The Flying Squirrel, nothing crowded special.",2006-05-29,DEV-784465,True,8
Cafes,Smoor,3,"Standard cafe Smoor, nothing stale special.",2019-04-09,DEV-420687,True,6
Cafes,Glenz Cafe Bakers,4,Enjoyed Glenz Cafe Bakers - cozy drinks and cozy vibe.,2005-04-25,DEV-248125,True,10
Cafes,Steve and Dodo,5,Love Steve and Dodo - truly welcoming and relaxing.,2010-04-08,DEV-417362,True,9
Cafes,Starbucks,5,Perfect cafe! Starbucks offers artisan coffee and pastries.,2009-05-03,DEV-111600,True,8
Cafes,Ama Cafe Majnu Ka Tilla,3,Ama Cafe Majnu Ka Tilla is fine - overpriced but comfortable spot.,2022-06-30,DEV-864352,True,12
Cafes,Starbucks,4,Enjoyed Starbucks - cozy drinks and cozy vibe.,2003-08-16,DEV-402796,False,8
Cafes,Cafe Noir,4,Enjoyed Cafe Noir - welcoming drinks and cozy vibe.,2004-05-24,DEV-580208,True,9
Cafes,The Humble Toast,5,Love The Humble Toast - truly refreshing and relaxing.,2016-08-07,DEV-752376,True,9
Cafes,Peggy's Cuppa,5,Love Peggy's Cuppa - truly refreshing and relaxing.,2002-06-03,DEV-249777,True,8
Cafes,Cafe Wink,4,Enjoyed Cafe Wink - cozy drinks and cozy vibe.,2023-08-17,DEV-275708,False,9
Cafes,Cafe Wink,1,Worst cafe visit. Cafe Wink serves crowded drinks.,2000-03-13,DEV-669874,True,8
Cafes,Amma's Cafe,4,Enjoyed Amma's Cafe - aromatic drinks and cozy vibe.,2025-06-28,DEV-218828,True,9
Cafes,The Humble Toast,4,Enjoyed The Humble Toast - welcoming drinks and cozy vibe.,2020-10-22,DEV-378895,True,10
Cafes,Gloria Jean's,5,Perfect cafe! Gloria Jean's offers welcoming coffee and pastries.,2010-11-20,DEV-287919,True,9
Cafes,Cafe Peter,4,Enjoyed Cafe Peter - artisan drinks and cozy vibe.,2005-05-02,DEV-980220,True,9
Cafes,Third Wave Coffee,4,Lovely Third Wave Coffee! artisan atmosphere and great coffee.,2013-10-06,DEV-277133,True,9
Cafes,Steve and Dodo,5,Perfect cafe! Steve and Dodo offers artisan coffee and pastries.,2022-11-12,DEV-981083,True,10
Cafes,The Humble Toast,4,Lovely The Humble Toast! artisan atmosphere and great coffee.,2018-03-25,DEV-799736,True,9
Cafes,Cafe Noir,3,"Standard cafe Cafe Noir, nothing overpriced special.",2018-04-15,DEV-676397,True,7
Cafes,Cafe Dori,3,Cafe Dori is fine - stale but comfortable spot.,2003-04-09,DEV-810691,True,9
Cafes,Cafe Coffee Day,4,Lovely Cafe Coffee Day! cozy atmosphere and great coffee.,2011-10-05,DEV-417699,False,9
Cafes,Dr Zombie,2,Average experience at Dr Zombie - somewhat stale.,2003-02-11,DEV-397563,True,8
Cafes,Social Offline,3,Social Offline is fine - bitter but comfortable spot.,2016-06-15,DEV-395786,True,9
Cafes,Cafe Coffee Day,5,Perfect cafe! Cafe Coffee Day offers welcoming coffee and pastries.,2004-09-22,DEV-375820,True,10
Cafes,Cafe Hyperion,5,Perfect cafe! Cafe Hyperion offers artisan coffee and pastries.,2025-09-07,DEV-988401,True,9
Cafes,Starbucks,4,Lovely Starbucks! artisan atmosphere and great coffee.,2017-07-03,DEV-288723,False,7
Cafes,Ama Cafe Majnu Ka Tilla,2,Ama Cafe Majnu Ka Tilla okay but drinks were overpriced.,2002-04-06,DEV-557194,True,10
Cafes,Cafe Samuel,3,Cafe Samuel is fine - overpriced but comfortable spot.,2025-06-18,DEV-712426,False,9
Cafes,Loco Latte,5,Perfect cafe! Loco Latte offers refreshing coffee and pastries.,2004-05-13,DEV-790925,False,9
Cafes,The Pantry,1,Worst cafe visit. The Pantry serves overpriced drinks.,2000-05-04,DEV-959717,True,8
Cafes,Smoor,2,Smoor okay but drinks were crowded.,2014-11-12,DEV-660885,True,6
Cafes,Third Wave Coffee,5,Love Third Wave Coffee - truly refreshing and relaxing.,2003-11-16,DEV-694723,True,9
Cafes,Amma's Cafe,5,Perfect cafe! Amma's Cafe offers artisan coffee and pastries.,2008-11-03,DEV-137693,False,9
Cafes,Cafe Turtle,5,Perfect cafe! Cafe Turtle offers aromatic coffee and pastries.,2023-09-24,DEV-540107,True,9
Cafes,Blue Tokai,3,"Standard cafe Blue Tokai, nothing stale special.",2009-02-18,DEV-767845,True,7
Cafes,Cafe Wink,5,Perfect cafe! Cafe Wink offers welcoming coffee and pastries.,2019-04-13,DEV-261690,False,9
Cafes,Cafe Dori,1,Worst cafe visit. Cafe Dori serves stale drinks.,2017-08-16,DEV-263429,True,8
Cafes,Truffles,4,Enjoyed Truffles - artisan drinks and cozy vibe.,2011-12-14,DEV-109875,True,8
Cafes,Social Offline,4,Enjoyed Social Offline - cozy drinks and cozy vibe.,2007-11-21,DEV-489916,True,9
Cafes,Cafe Turtle,2,Average experience at Cafe Turtle - somewhat crowded.,2026-08-22,DEV-729511,True,8
Cafes,Ama Cafe Majnu Ka Tilla,3,Ama Cafe Majnu Ka Tilla is fine - overpriced but comfortable spot.,2007-12-25,DEV-916515,True,12
